ID,Area,Status,Condition,District,Rooms,Bedrooms,Bathrooms,Floor,Floors,Balcony,Veranda,Loggia,Heating,Parking,Storeroom,Hot,Gas,Internet,Fireplace,Furniture,Passenger,Service,Telephone,Television,Conditioner,Views,PerSq
8924932,80,new,newRenov,saburtalo,3,2,1,3,6,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,64,1225
8959585,80,new,newRenov,saburtalo,3,0,1,2,14,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,2,1250
8693950,80,new,newRenov,saburtalo,3,2,1,9,14,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,834,1288
8924315,80,new,newRenov,sololaki,3,2,1,3,4,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,92,1438
8829171,80,new,newRenov,sololaki,3,2,1,2,3,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,411,2981
8914588,79,old,oldRenov,samgori,3,2,1,2,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,302,405
8912744,79,new,newRenov,didube,3,2,1,4,10,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,342,915
8588407,79,WIP,black,saburtalo,3,2,1,10,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,357,970
8940820,79,new,newRenov,saburtalo,3,1,1,10,15,7,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,40,1076
8398388,78,new,black,didDigomi,3,2,1,2,5,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,2093,495
8899665,78,new,white,didDigomi,3,2,1,8,12,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,758,513
8911516,78,new,newRenov,sandzona,3,2,1,14,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,159,526
8930666,78,old,oldRenov,samgori,3,2,1,1,3,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,62,535
8940883,78,new,white,didDigomi,3,2,1,6,10,10,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,569,538
8668435,78,old,newRenov,nucubidze,3,2,1,3,16,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,531,542
8808291,78,old,newRenov,didDigomi,3,2,1,14,16,3,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,568,564
8934414,78,old,oldRenov,digmisMas,3,2,1,5,5,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,160,577
8940860,78,new,newRenov,didDigomi,3,2,1,3,10,10,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,893,615
8606471,78,new,white,saburtalo,3,1,1,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2148,667
8943293,78,new,newRenov,didDigomi,3,2,2,7,10,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,73,679
8949313,78,new,newRenov,didDigomi,3,2,2,3,10,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,25,705
8830041,78,new,newRenov,didDigomi,3,2,1,5,12,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,416,750
8909893,78,new,newRenov,vashlidzvari,3,2,1,4,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,213,769
8917491,78,new,white,vake,3,2,1,9,11,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,180,962
8944449,77,new,white,nadzaladevi,3,2,1,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,558
8772005,77,new,black,ortawala,3,2,2,11,13,4,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1214,727
8873757,77,old,oldRenov,didube,3,2,2,6,9,4,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,234,773
8948507,77,old,newRenov,isani,3,2,1,8,9,5,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,45,844
8921890,77,old,newRenov,isani,3,2,1,2,16,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,157,844
8922634,77,new,newRenov,gldani,3,2,1,15,15,4,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,63,900
8559577,77,new,newRenov,didube,3,2,1,4,12,6,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1264,900
8935343,77,new,newRenov,saburtalo,3,2,1,2,8,5,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,257,1039
8937142,77,new,newRenov,didDigomi,3,2,1,4,20,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,326,1104
8851519,76,new,white,vazisubani,3,2,1,4,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,206,526
8940247,76,old,newRenov,varketili,3,2,2,6,9,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,123,592
8942253,76,old,newRenov,varketili,3,2,1,5,9,3,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,118,657
8791719,76,new,newRenov,gldani,3,2,1,10,10,14,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,609,684
8932730,76,old,newRenov,didDigomi,3,2,2,13,16,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,45,737
8951572,76,old,oldRenov,saburtalo,3,2,1,14,16,0,0,4,1,1,1,1,1,1,0,1,1,1,0,1,0,76,855
8953371,76,old,oldRenov,saburtalo,3,2,1,14,16,0,0,4,1,1,1,1,1,1,0,1,1,0,1,1,1,45,868
8936126,76,new,newRenov,ortawala,3,2,1,4,10,4,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,95,1026
8954388,76,new,newRenov,didube,3,2,1,6,7,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,20,1100
8865765,76,new,newRenov,vake,3,2,1,5,7,6,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,211,1961
8948257,75,old,newRenov,temqa,3,2,1,3,8,3,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,110,533
8899994,75,old,newRenov,gldani,3,2,1,5,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,337,547
8932858,75,new,newRenov,samgori,3,2,1,6,8,12,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,130,560
8947619,75,old,newRenov,nadzaladevi,3,2,1,4,9,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,222,573
8930874,75,old,oldRenov,digmisMas,3,2,1,5,5,0,0,10,1,0,0,1,1,1,0,0,0,0,1,1,0,153,600
8893130,75,new,newRenov,varketili,3,2,1,1,9,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,338,680
8929428,75,old,oldRenov,sandzona,3,2,1,6,9,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,108,693
8872839,75,old,oldRenov,saburtalo,3,2,1,4,6,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,435,693
8839930,75,old,oldRenov,vaja,3,2,1,1,5,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,225,693
8931091,75,old,oldRenov,isani,3,2,1,7,16,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,136,771
8832776,75,new,newRenov,saburtalo,3,2,1,5,6,7,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1031,773
8892150,75,new,newRenov,ortawala,3,2,1,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1896,867
8881162,75,new,newRenov,didube,3,2,2,9,11,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,136,896
8772104,75,old,newRenov,saburtalo,3,2,1,3,8,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1041,933
8935465,75,new,white,saburtalo,3,2,2,6,7,7,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,47,996
8933435,75,new,newRenov,ortawala,3,2,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,1000
8893415,75,new,newRenov,vake,3,1,1,7,9,7,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,424,1000
8936864,75,new,newRenov,saburtalo,3,2,1,3,16,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,53,1021
8940081,75,new,newRenov,didube,3,1,1,8,10,16,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,102,1027
8951007,75,new,newRenov,saburtalo,3,2,2,4,8,3,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,188,1047
8945669,75,new,newRenov,saburtalo,3,2,1,4,8,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,190,1047
8946931,75,new,newRenov,digmisMas,3,2,1,16,17,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,42,1067
8912254,75,new,newRenov,saburtalo,3,2,1,11,22,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,195,1080
8940645,75,old,oldRenov,vaja,3,2,1,3,8,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,44,1093
8942135,75,new,newRenov,varketili,3,2,2,2,9,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,54,1096
8952906,75,new,newRenov,saburtalo,3,2,1,1,12,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,41,1187
8940138,74,old,oldRenov,vaja,3,2,1,1,5,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,70,703
8924606,74,old,oldRenov,didube,3,2,1,5,5,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,84,770
8936223,74,WIP,white,vake,3,2,1,2,8,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,80,800
8935462,74,new,newRenov,didube,3,2,2,2,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62,811
8935459,74,new,newRenov,didube,3,2,2,2,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49,811
8957486,74,new,newRenov,didube,3,2,1,7,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,838
8936374,74,new,newRenov,didube,3,2,1,9,7,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,66,838
8888524,74,new,black,saburtalo,3,2,1,11,14,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,483,849
8940852,74,new,newRenov,saburtalo,3,2,1,3,12,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,266,1459
8955373,74,new,newRenov,saburtalo,3,2,1,13,23,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,82,1500
8758781,74,old,oldRenov,sololaki,3,2,2,2,2,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,545,2500
8943799,73,old,oldRenov,gldani,3,2,1,2,9,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,152,504
8938837,73,new,newRenov,didDigomi,3,1,1,7,12,5,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,179,658
8932429,73,old,oldRenov,digmisMas,3,1,1,12,16,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,77,699
8866555,73,new,newRenov,didDigomi,3,2,1,3,10,12,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,482,726
8959611,73,new,newRenov,digmisMas,3,2,1,3,9,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,3,781
8935171,73,new,newRenov,nadzaladevi,3,2,1,8,10,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,58,822
8720348,73,new,newRenov,didDigomi,3,2,1,4,5,3,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,330,822
8896953,73,new,newRenov,isani,3,2,1,4,9,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,553,836
8951444,73,new,white,saburtalo,3,2,1,6,13,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,19,851
8885074,73,old,newRenov,vaja,3,2,1,2,4,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,144,877
8927244,73,new,newRenov,vashlidzvari,3,2,1,2,9,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,224,890
8563991,73,old,oldRenov,vake,3,2,1,1,6,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,633,958
8924585,73,new,newRenov,saburtalo,3,2,1,5,9,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,54,1027
8923973,73,new,newRenov,vake,3,2,1,3,14,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,75,1233
8780830,72,old,newRenov,muxiani,3,2,2,6,9,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,344,581
8646795,72,old,oldRenov,didDigomi,3,2,3,12,16,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1344,590
8929377,72,new,newRenov,didDigomi,3,2,1,7,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,327,681
8656871,72,new,newRenov,gldani,3,2,1,9,11,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,2552,681
8589427,72,new,newRenov,vazisubani,3,2,1,4,8,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1145,717
8922278,72,old,newRenov,nucubidze,3,2,1,3,9,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,104,819
8939910,72,new,newRenov,varketili,3,2,1,4,10,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,135,826
8948908,72,new,newRenov,vera,3,2,1,9,9,6,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,247,864
8959559,72,new,newRenov,saburtalo,3,2,1,13,15,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,5,875
8956208,72,new,newRenov,saburtalo,3,2,1,13,15,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,41,875
8939565,72,new,newRenov,isani,3,2,1,1,10,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,72,882
8950206,72,new,newRenov,saburtalo,3,2,2,17,19,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,77,972
8940475,72,new,newRenov,saburtalo,3,2,1,17,19,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,72,986
8940926,72,new,newRenov,didube,3,2,1,7,11,5,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,81,1069
8923856,72,new,newRenov,saburtalo,3,2,1,13,15,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,62,1111
8692265,72,old,oldRenov,chugureti,3,2,0,3,7,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,579,1125
8928428,72,new,white,saburtalo,3,2,1,5,22,3,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,120,1667
8948884,71,old,oldRenov,temqa,3,2,1,4,5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,56,563
8884490,71,new,white,saburtalo,3,2,1,3,7,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,427,811
8951122,71,new,newRenov,didDigomi,3,2,1,7,10,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,24,817
8816585,71,new,white,saburtalo,3,2,1,7,10,7,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,460,817
8748130,71,new,white,saburtalo,3,1,1,5,12,7,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,806,817
8901509,71,new,white,saburtalo,3,2,1,3,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,604,837
8929774,71,new,newRenov,saburtalo,3,2,1,9,12,4,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,74,908
8850342,71,new,newRenov,didube,3,2,1,3,18,8,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,267,958
8949181,71,new,newRenov,saburtalo,3,2,1,11,16,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,137,965
8957458,71,new,newRenov,vazisubani,3,2,2,6,10,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,14,986
8951973,70,WIP,black,saburtalo,3,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,500
8793640,70,old,newRenov,temqa,3,2,1,10,17,0,0,20,1,0,0,1,1,1,0,0,1,1,0,0,0,1132,500
8949943,70,old,newRenov,vazisubani,3,2,1,1,8,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,63,529
8948626,70,new,white,didDigomi,3,2,2,6,9,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,60,543
8954233,70,old,oldRenov,muxiani,3,2,1,2,8,6,0,8,1,0,1,1,1,1,0,0,1,0,1,1,0,41,557
8928799,70,old,oldRenov,isani,3,2,2,9,9,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,118,557
8958002,70,new,black,varketili,3,2,1,5,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,571
8876102,70,old,newRenov,nadzaladevi,3,2,1,1,8,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,273,571
8903856,70,old,newRenov,varketili,3,2,2,5,9,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,549,579
8945447,70,old,oldRenov,nadzaladevi,3,2,1,14,16,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,89,586
8873761,70,old,oldRenov,digmisMas,3,2,1,11,14,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,500,600
8935226,70,new,newRenov,didDigomi,3,2,1,5,9,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,390,640
8957090,70,old,newRenov,sandzona,3,2,2,6,6,0,0,15,1,1,1,1,1,1,0,0,0,0,1,1,0,37,643
8932270,70,new,newRenov,didDigomi,3,2,1,2,7,7,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,85,643
8831421,70,old,oldRenov,digmisMas,3,2,1,11,14,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,400,643
8957428,70,old,oldRenov,gldani,3,2,1,2,12,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,19,657
8508502,70,old,oldRenov,digmisMas,3,2,1,11,14,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,734,657
8772495,70,old,oldRenov,digmisMas,3,2,1,16,17,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,196,671
8927764,70,new,newRenov,didDigomi,3,2,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,683
8914694,70,new,newRenov,didDigomi,3,2,1,9,17,5,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,685,683
8944146,70,new,newRenov,didDigomi,3,3,1,2,10,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,53,714
8939573,70,old,oldRenov,sandzona,3,1,1,1,8,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,42,714
8924866,70,new,newRenov,didDigomi,3,2,1,2,10,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,59,714
8893497,70,new,newRenov,didDigomi,3,1,1,7,10,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1639,757
8948920,70,new,newRenov,samgori,3,2,1,3,9,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,56,786
8947421,70,new,newRenov,didDigomi,3,2,1,4,12,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,25,786
8824492,70,old,oldRenov,ortawala,3,2,1,2,9,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,293,786
8794512,70,new,newRenov,digmisMas,3,2,1,2,7,3,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,912,800
8719129,70,new,newRenov,saburtalo,3,2,1,2,5,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1500,814
8958687,70,old,oldRenov,saburtalo,3,1,1,6,8,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,13,829
8944626,70,new,newRenov,ortawala,3,2,1,1,4,6,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,114,1000
8958558,70,new,newRenov,varketili,3,2,2,6,9,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,12,1071
8945733,70,new,newRenov,saburtalo,3,2,1,8,14,6,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,205,1084
8927270,70,old,newRenov,vera,3,2,1,1,3,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,99,1100
8873587,70,old,oldRenov,sololaki,3,1,1,1,2,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,307,1214
8959634,70,new,newRenov,chugureti,3,2,1,2,5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,2,1857
8630294,69,new,white,nadzaladevi,3,0,1,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,500
8854831,69,old,newRenov,varketili,3,2,2,14,16,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,402,623
8931399,69,new,newRenov,varketili,3,2,1,3,5,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,162,638
8929843,69,new,newRenov,varketili,3,2,1,3,5,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,86,638
8923838,69,new,newRenov,didDigomi,3,2,1,6,7,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,78,797
8912215,69,new,newRenov,saburtalo,3,2,1,5,8,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,180,942
8933067,69,old,oldRenov,vera,3,2,1,3,4,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,237,986
8951947,68,new,oldRenov,didDigomi,3,2,1,1,10,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,26,603
8949078,68,new,newRenov,didDigomi,3,2,1,1,10,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,43,603
8856530,68,new,white,saburtalo,3,1,1,10,10,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,769,640
8947473,68,new,newRenov,didDigomi,3,2,1,3,8,4,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,80,669
8922148,68,old,newRenov,vazisubani,3,1,1,2,9,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,91,687
8882275,68,new,newRenov,vashlidzvari,3,2,2,7,7,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,211,691
8790400,68,new,newRenov,varketili,3,2,3,2,9,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,408,735
8529740,68,new,newRenov,didDigomi,3,2,1,6,16,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1645,765
8915362,68,new,newRenov,saburtalo,3,2,1,2,10,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,363,949
8941472,68,new,newRenov,vaja,3,2,1,2,10,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,79,950
8914938,67,new,white,varketili,3,2,1,3,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,499,470
8580454,67,old,oldRenov,chugureti,3,2,2,2,2,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1000,590
8896911,67,old,oldRenov,digmisMas,3,0,1,1,5,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,223,642
8915841,67,new,newRenov,didDigomi,3,2,1,3,8,5,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,253,661
8959748,67,old,newRenov,saburtalo,3,2,1,3,5,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,2,672
8954688,67,new,newRenov,varketili,3,2,1,6,10,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,55,687
8891702,67,new,newRenov,vashlidzvari,3,2,2,9,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,402,700
8952863,67,new,newRenov,didDigomi,3,2,1,3,16,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,71,712
8941132,67,new,newRenov,temqa,3,2,1,10,14,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,56,716
8924511,67,old,newRenov,digmisMas,3,2,1,14,14,4,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,248,787
8933242,67,new,newRenov,didDigomi,3,2,1,6,13,3,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,161,866
8850703,67,old,newRenov,digmisMas,3,2,2,13,14,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,316,881
8948120,67,new,white,saburtalo,3,0,1,3,13,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,53,896
8948497,67,new,newRenov,saburtalo,3,2,1,3,8,7,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,73,1030
8854439,67,new,newRenov,saburtalo,3,2,1,3,8,4,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,783,1037
8935255,67,new,newRenov,saburtalo,3,2,1,5,18,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,81,1149
8958517,67,old,newRenov,digmisMas,3,2,1,14,14,4,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,20,2104
8931707,66,old,newRenov,varketili,3,2,1,4,9,0,0,8,1,0,1,1,1,1,0,1,1,0,1,1,0,107,591
8898138,66,old,oldRenov,didube,3,2,1,2,5,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,102,812
8935490,65,new,black,didDigomi,3,2,1,1,9,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,99,462
8952334,65,old,oldRenov,varketili,3,2,1,9,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,108,508
8947533,65,old,newRenov,samgori,3,2,1,8,9,0,0,7,0,1,1,1,1,1,0,0,1,0,0,0,0,55,538
8895432,65,new,newRenov,varketili,3,2,2,12,14,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,129,677
8929954,65,new,newRenov,varketili,3,2,1,12,14,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,79,685
8944696,65,old,oldRenov,digmisMas,3,2,1,7,8,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,73,692
8939890,65,old,oldRenov,didDigomi,3,1,2,6,14,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,45,692
8919230,65,new,newRenov,gldani,3,2,2,3,17,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,739,692
8792038,65,new,newRenov,gldani,3,2,2,3,17,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1529,692
8946865,65,new,newRenov,samgori,3,0,1,4,7,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,75,708
8812655,65,old,newRenov,didube,3,2,1,8,8,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,622,723
8856755,65,old,oldRenov,isani,3,2,1,5,9,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,328,754
8856749,65,old,oldRenov,isani,3,2,1,9,5,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,519,754
8774031,65,old,oldRenov,isani,3,2,1,5,9,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,972,754
8780274,65,new,newRenov,didDigomi,3,2,1,6,11,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,479,805
8928618,65,new,newRenov,vake,3,2,1,6,10,6,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,125,1040
8922382,65,new,newRenov,saburtalo,3,2,1,9,14,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,70,1092
8950490,65,new,newRenov,saburtalo,3,2,1,9,13,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,53,1100
8924439,65,new,newRenov,nadzaladevi,3,2,1,16,20,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,45,1185
8936160,65,new,newRenov,didube,3,2,1,20,16,3,0,3,1,1,0,1,1,1,1,1,1,1,0,1,1,61,1200
8899239,65,new,newRenov,saburtalo,3,2,1,10,14,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,714,1231
8948529,64,new,black,saburtalo,3,2,1,14,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,222,695
